TxHash,To,From,TokenAmount,UsdAmount
0xda6e77997c8c2eb10f7faa71ec2013f7437b29c9fff296ed461b120cf4bd9a76,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x798d1be841a82a273720ce31c822c61a67a601c3,"0",""
0xf4e3c445cf2013b2fc946630ad57333d581b9b4699958cbce915270dbbaa0c22,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x5e79958efbb8afdedb6ec7107110f329e4eafffa,"0",""
0x31d9d7cf462e5871c1974b4dd727222db4e94a35c6283bf389c8846e5579446e,0x5e79958efbb8afdedb6ec7107110f329e4eafffa,0x7224d1965f85572750a7bfb6845759de52a8b76a,"","na"
0xa60c653a2b74c35abfbac202965d1a5764132ef13e1979583ce11ad2dc9ee723,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x085a9340ff7692ab6703f17ab5ffc917b580a6fd,"1.183528654938056873 ","na"
0x6c3b41d8f94b69722a5073c59a85f613c6bffdab7f70b5cc71da57b10d4f3577,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"324,985.57009795087377944","$37379385.71"
0x6c3b41d8f94b69722a5073c59a85f613c6bffdab7f70b5cc71da57b10d4f3577,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"7.418418116992249042","$853.26"
0x6c3b41d8f94b69722a5073c59a85f613c6bffdab7f70b5cc71da57b10d4f3577,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"9.288458357071513545","$1068.35"
0x6c3b41d8f94b69722a5073c59a85f613c6bffdab7f70b5cc71da57b10d4f3577,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,"325,002.276974424937542027","$37381307.31"
0xb6e3c81f09a4654ed60a4b46bb2df4983a57b04fa9321191c37927b957177fea,0x7224d1965f85572750a7bfb6845759de52a8b76a,tbtcCrv setts,"1.1919359595253012 ","na"
0xb6e3c81f09a4654ed60a4b46bb2df4983a57b04fa9321191c37927b957177fea,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"1.183528654938055379 ","na"
0x9f2a29f450b75c5b00a2a3978c4ab933174e788b94274b23312fcee61fbf19f8,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,"1.19868229","$39494.78"
0x9f2a29f450b75c5b00a2a3978c4ab933174e788b94274b23312fcee61fbf19f8,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,0x7fc77b5c7614e1533320ea6ddc2eb61fa00a9714,"1.19868229","$39494.78"
0x9f2a29f450b75c5b00a2a3978c4ab933174e788b94274b23312fcee61fbf19f8,0x0000000000000000000000000000000000000000,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,"1.188522854657188517 ","na"
0x9f2a29f450b75c5b00a2a3978c4ab933174e788b94274b23312fcee61fbf19f8,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,0xc25099792e9349c7dd09759744ea681c7de2cb66,"1.188522854657188517 ","na"
0x9f2a29f450b75c5b00a2a3978c4ab933174e788b94274b23312fcee61fbf19f8,0x0000000000000000000000000000000000000000,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,"1.1919359595253012 ","na"
0x9f2a29f450b75c5b00a2a3978c4ab933174e788b94274b23312fcee61fbf19f8,0xaa82ca713d94bba7a89ceab55314f9effeddc78c,0x7224d1965f85572750a7bfb6845759de52a8b76a,"1.1919359595253012 ","na"
0x1e300b5162ed74f555ab7578252a2ee30318aeca7345aa95f137c6b491772961,0x6b4e1e0656dd38f36c318b077134487b9b0cf7a6,0x7224d1965f85572750a7bfb6845759de52a8b76a,"4.949775594719135174","$569.32"
0x9ccc76746939588a426f8e9e0c6e64f9c56c917eabfe91011099a502979ef048,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xf8ce90c2710713552fb564869694b2505bfc0846,"576,836.157364200862981143 ","na"
0x9ccc76746939588a426f8e9e0c6e64f9c56c917eabfe91011099a502979ef048,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"568,671.173938587515852913 ","na"
0x9ccc76746939588a426f8e9e0c6e64f9c56c917eabfe91011099a502979ef048,0xf8ce90c2710713552fb564869694b2505bfc0846,0x4b1cbd6f6d8676ace5e412c78b7a59b4a1bbb68a,"576,836.157364200862981143 ","na"
0x117430c02211fa9634addffd30ea239f2a92e67b7dd6126a15e608a4744b481a,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x093c2ae5e6f3d2a897459aa24551289d462449ad,"568,671.173938587515852913 ","na"
0x85aa6fbe74cd37913a868db670c4bea8953cef359e6f2ba218413847887cd7ef,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xb6c057591e073249f2d9d88ba59a46cfc9b59edb,"622,237.67","$623102.21"
0x85aa6fbe74cd37913a868db670c4bea8953cef359e6f2ba218413847887cd7ef,0xb6c057591e073249f2d9d88ba59a46cfc9b59edb,0x26ea744e5b887e5205727f55dfbe8685e3b21951,"622,237.67","$623102.21"
0x85aa6fbe74cd37913a868db670c4bea8953cef359e6f2ba218413847887cd7ef,0x0000000000000000000000000000000000000000,0xb6c057591e073249f2d9d88ba59a46cfc9b59edb,"600,196.179552 ","na"
0x85aa6fbe74cd37913a868db670c4bea8953cef359e6f2ba218413847887cd7ef,0xb6c057591e073249f2d9d88ba59a46cfc9b59edb,0x79a8c46dea5ada233abaffd40f3a0a2b1e5a4f27,"0 ","na"
0x85aa6fbe74cd37913a868db670c4bea8953cef359e6f2ba218413847887cd7ef,0xb6c057591e073249f2d9d88ba59a46cfc9b59edb,0x79a8c46dea5ada233abaffd40f3a0a2b1e5a4f27,"600,196.179552 ","na"
0x85aa6fbe74cd37913a868db670c4bea8953cef359e6f2ba218413847887cd7ef,0xb6c057591e073249f2d9d88ba59a46cfc9b59edb,0x79a8c46dea5ada233abaffd40f3a0a2b1e5a4f27,"0 ","na"
0x85aa6fbe74cd37913a868db670c4bea8953cef359e6f2ba218413847887cd7ef,0xb6c057591e073249f2d9d88ba59a46cfc9b59edb,0x79a8c46dea5ada233abaffd40f3a0a2b1e5a4f27,"0 ","na"
0x85aa6fbe74cd37913a868db670c4bea8953cef359e6f2ba218413847887cd7ef,0x0000000000000000000000000000000000000000,0xb6c057591e073249f2d9d88ba59a46cfc9b59edb,"576,799.143877447331068474 ","na"
0x85aa6fbe74cd37913a868db670c4bea8953cef359e6f2ba218413847887cd7ef,0xb6c057591e073249f2d9d88ba59a46cfc9b59edb,0x7224d1965f85572750a7bfb6845759de52a8b76a,"576,836.157364200862981143 ","na"
0xc353a18da6439f074ded2b886688cf36f47cd892cb98ef6d98839be1ab08aca3,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"0",""
0x5b6da235bad7f133d1b70ff52bfea1dd8364981df76cf2808ef152cb2968419a,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0000000000000000000000000000000000000000,"725,351.457243 ","na"
0x5b6da235bad7f133d1b70ff52bfea1dd8364981df76cf2808ef152cb2968419a,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,0x7224d1965f85572750a7bfb6845759de52a8b76a,"621,042.651517","$621905.53"
0x02a15384c0a5820d6d5ff4bfdabd9fdf4cbf48b489253fb48f4dded1786c0df6,0x4f7c28ccb0f1dbd1388209c67eec234273c878bd,0x7224d1965f85572750a7bfb6845759de52a8b76a,"725,351.457243 ","na"
0x02a15384c0a5820d6d5ff4bfdabd9fdf4cbf48b489253fb48f4dded1786c0df6,0x4f7c28ccb0f1dbd1388209c67eec234273c878bd,0x7224d1965f85572750a7bfb6845759de52a8b76a,"4.338682762352378371","$499.03"
0x066b68e3d6d7b0a66b796a67b240928631c8dd7ca2a57d1e249e26aae36c38af,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xcd7989894bc033581532d2cd88da5db0a4b12859,"469.176945038784247016","$6042.80"
0x066b68e3d6d7b0a66b796a67b240928631c8dd7ca2a57d1e249e26aae36c38af,0xcd7989894bc033581532d2cd88da5db0a4b12859,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,"0.18539098","$6108.35"
0x066b68e3d6d7b0a66b796a67b240928631c8dd7ca2a57d1e249e26aae36c38af,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.18539098","$6108.35"
0x501f2723c59c9ba2960e543eb46513d3dbd96785b240c4f4f3eed7080bd6650d,0x660802fc641b154aba66a62137e71f331b6d787a,0x7224d1965f85572750a7bfb6845759de52a8b76a,"469.176945038784247016","$6042.80"
0x5add0eddb8bc20a6e02531c6ee77a4118b2f7cad41a83a71b5dc272b41c17a32,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x110492b31c59716ac47337e616804e3e3adc0b4a,"1,013.414960703686252315","$15452.95"
0x5add0eddb8bc20a6e02531c6ee77a4118b2f7cad41a83a71b5dc272b41c17a32,0x110492b31c59716ac47337e616804e3e3adc0b4a,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,"0.35306612","$12972.86"
0x5add0eddb8bc20a6e02531c6ee77a4118b2f7cad41a83a71b5dc272b41c17a32,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.35306612","$12972.86"
0xbed494fda74d01b464704f6c3bd27ca57bb5c98ded1bca286ba63398461cecbf,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x56feaccb7f750b997b36a68625c7c596f0b41a58,"53.25713985392274931","$5947.96"
0xbed494fda74d01b464704f6c3bd27ca57bb5c98ded1bca286ba63398461cecbf,0x56feaccb7f750b997b36a68625c7c596f0b41a58,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,"4.477609399302888179","$5626.49"
0xbed494fda74d01b464704f6c3bd27ca57bb5c98ded1bca286ba63398461cecbf,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,"0.15460737","$5680.81"
0xbed494fda74d01b464704f6c3bd27ca57bb5c98ded1bca286ba63398461cecbf,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,"4.477609399302888179","$5626.49"
0xbed494fda74d01b464704f6c3bd27ca57bb5c98ded1bca286ba63398461cecbf,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.15460737","$5680.81"
0xe2a8b40eb0661916667664ef9c6e0b478d031a3ff56c18cc351737cf8e2f3734,0x6b4e1e0656dd38f36c318b077134487b9b0cf7a6,0x7224d1965f85572750a7bfb6845759de52a8b76a,"23.229399590516826447","$2594.35"
0x8bc12dac8cb8843ed1262c8208a3ecd31aa558f2baa44e7a31888bd6066bfc0c,0x4f7c28ccb0f1dbd1388209c67eec234273c878bd,0x7224d1965f85572750a7bfb6845759de52a8b76a,"30.027740263405922863","$3353.61"
0x3fd7f414a07216917a9810e354a97dffd2f2686432fed6eade3239dfa365d831,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xa0246c9032bc3a600820415ae600c6388619a14d,"0",""
0x868c3205845c2799e920977401d73a61db37e764d4c18d217ce4e2a7753d9eb0,0x660802fc641b154aba66a62137e71f331b6d787a,0x7224d1965f85572750a7bfb6845759de52a8b76a,"1,013.414960703686252315","$15452.95"
0x77fe0d4ba96e957d26390ad78486d8b3510ee0cad92c87ac39c08cffc6c7b43d,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,"2,194.380673529040853235","$17234.93"
0x77fe0d4ba96e957d26390ad78486d8b3510ee0cad92c87ac39c08cffc6c7b43d,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,0x110492b31c59716ac47337e616804e3e3adc0b4a,"1,097.190336764520426617","$8617.46"
0x77fe0d4ba96e957d26390ad78486d8b3510ee0cad92c87ac39c08cffc6c7b43d,0x110492b31c59716ac47337e616804e3e3adc0b4a,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,"0.2169072","$8537.30"
0x77fe0d4ba96e957d26390ad78486d8b3510ee0cad92c87ac39c08cffc6c7b43d,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,0xcd7989894bc033581532d2cd88da5db0a4b12859,"1,097.190336764520426618","$8617.46"
0x77fe0d4ba96e957d26390ad78486d8b3510ee0cad92c87ac39c08cffc6c7b43d,0xcd7989894bc033581532d2cd88da5db0a4b12859,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,"0.21672959","$8530.31"
0x77fe0d4ba96e957d26390ad78486d8b3510ee0cad92c87ac39c08cffc6c7b43d,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.43363679","$17067.61"
0x898e5eeb453d3b418d6f29b9e3bff83e4550748925d831a1f8386d8521bbf2ee,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x3472a5a71965499acd81997a54bba8d852c6e53d,"0",""
0x6800c8e60a427b9238727f43b68532840e395e01a644b7831745d08fb6bc441e,0x660802fc641b154aba66a62137e71f331b6d787a,0x7224d1965f85572750a7bfb6845759de52a8b76a,"2,194.380673529040853235","$17234.93"
0x4397cdca6c7a5d1a8a418e77e6200c76e60919971f89af0b546a7a0ce6582c20,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xd47140f6ab73f6d6b6675fb1610bb5e9b5d96fe5,"636.933363813523361688","$1028.75"
0x4397cdca6c7a5d1a8a418e77e6200c76e60919971f89af0b546a7a0ce6582c20,0xd47140f6ab73f6d6b6675fb1610bb5e9b5d96fe5,0xa09d1afae21bda81c06fd6de9bbd7c7ed7b6dfb1,"636.933363813523361688","$1028.75"
0x4397cdca6c7a5d1a8a418e77e6200c76e60919971f89af0b546a7a0ce6582c20,0xa09d1afae21bda81c06fd6de9bbd7c7ed7b6dfb1,0x7224d1965f85572750a7bfb6845759de52a8b76a,"1,195.021089","$1196.63"
0x4397cdca6c7a5d1a8a418e77e6200c76e60919971f89af0b546a7a0ce6582c20,0x0000000000000000000000000000000000000000,0x735247fb0a604c0adc6cab38ace16d0dba31295f,"0.008745115143410832 ","na"
0x4397cdca6c7a5d1a8a418e77e6200c76e60919971f89af0b546a7a0ce6582c20,0x0000000000000000000000000000000000000000,0x4dfa40fdaa7694676899f8887a45603922609af4,"0.008495390171598533 ","na"
0xebbecdd81b58fa80e6e859becce1a0748995425074af1a0a9d90e8467ee8f1fa,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x111111111117dc0aa78b770fa6a738034120c302,"0",""
0x2103172aad48d2ac73e9f671d97fd87e35177bed27b9b8b4a505c01b3a2c5717,0xe295ad71242373c37c5fda7b57f26f9ea1088afe,0x7224d1965f85572750a7bfb6845759de52a8b76a,"636.933363813523361688","$1028.75"
0xfeed5425e3c4c891a8b4e316ef79bd8643d88d5522a7d4ec9178b522a35fa6ec,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"230,107.266462225842996816","$26854065.14"
0xfeed5425e3c4c891a8b4e316ef79bd8643d88d5522a7d4ec9178b522a35fa6ec,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"3.98559965571062204","$465.13"
0xfeed5425e3c4c891a8b4e316ef79bd8643d88d5522a7d4ec9178b522a35fa6ec,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"88.309566345551187368","$10305.94"
0xfeed5425e3c4c891a8b4e316ef79bd8643d88d5522a7d4ec9178b522a35fa6ec,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,"230,199.561628227104806224","$26864836.20"
0x772f8110438b7efaf5a1203cde409ca337845182140477fe6acdbb9ec6fbfaea,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x4f7c28ccb0f1dbd1388209c67eec234273c878bd,"725,351.457243 ","na"
0xe0cc0fc1c7129550ad00363ca72f70e287336a99b8d6086282f2ae5055289b65,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xf8ce90c2710713552fb564869694b2505bfc0846,"613,955.852976","$614447.95"
0xe0cc0fc1c7129550ad00363ca72f70e287336a99b8d6086282f2ae5055289b65,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"725,351.457243 ","na"
0xe0cc0fc1c7129550ad00363ca72f70e287336a99b8d6086282f2ae5055289b65,0xf8ce90c2710713552fb564869694b2505bfc0846,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,"613,955.852976","$614447.95"
0xe3252c19aff7405d3075d7133b1e525404410e8fa6981fdfefa6936252132bb1,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x79a8c46dea5ada233abaffd40f3a0a2b1e5a4f27,"599,109.094418074954704899","$599152.97"
0xe3252c19aff7405d3075d7133b1e525404410e8fa6981fdfefa6936252132bb1,0x79a8c46dea5ada233abaffd40f3a0a2b1e5a4f27,0x04bc0ab673d88ae9dbc9da2380cb6b79c4bca9ae,"599,109.094418074954704899","$599152.97"
0xe3252c19aff7405d3075d7133b1e525404410e8fa6981fdfefa6936252132bb1,0x0000000000000000000000000000000000000000,0x79a8c46dea5ada233abaffd40f3a0a2b1e5a4f27,"587,984.912351807648788861 ","na"
0xe3252c19aff7405d3075d7133b1e525404410e8fa6981fdfefa6936252132bb1,0x79a8c46dea5ada233abaffd40f3a0a2b1e5a4f27,0x0000000000000000000000000000000000000000,"583,012.802349 ","na"
0xe3252c19aff7405d3075d7133b1e525404410e8fa6981fdfefa6936252132bb1,0x0000000000000000000000000000000000000000,0x26ea744e5b887e5205727f55dfbe8685e3b21951,"410.000356","$409.68"
0xe3252c19aff7405d3075d7133b1e525404410e8fa6981fdfefa6936252132bb1,0x26ea744e5b887e5205727f55dfbe8685e3b21951,0x0000000000000000000000000000000000000000,"598,704.203052","$598241.24"
0xe3252c19aff7405d3075d7133b1e525404410e8fa6981fdfefa6936252132bb1,0x3dfd23a6c5e8bbcfc9581d2e864a68feb6a076d3,0x26ea744e5b887e5205727f55dfbe8685e3b21951,"598,704.203052","$599184.08"
0xe3252c19aff7405d3075d7133b1e525404410e8fa6981fdfefa6936252132bb1,0x26ea744e5b887e5205727f55dfbe8685e3b21951,0x79a8c46dea5ada233abaffd40f3a0a2b1e5a4f27,"598,704.203052","$599184.08"
0xe3252c19aff7405d3075d7133b1e525404410e8fa6981fdfefa6936252132bb1,0x79a8c46dea5ada233abaffd40f3a0a2b1e5a4f27,0x7224d1965f85572750a7bfb6845759de52a8b76a,"598,704.203052","$599184.08"
0x690a4e9d9f6c2ea3fd57c2d2244fd7c7082e254bdd6cd1457cfd75e4e1a80eac,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x4fabb145d64652a948d72533023f6e7a623c7c53,"0",""
0x2d05bf9b5b3eeec96d271b679c87b780a856faa9ce8ebfdb395f16660efdafc1,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x514906fc121c7878424a5c928cad1852cc545892,"","na"
0x2d05bf9b5b3eeec96d271b679c87b780a856faa9ce8ebfdb395f16660efdafc1,0x514906fc121c7878424a5c928cad1852cc545892,0x0000000000000000000000000000000000000000,"","na"
0x2d05bf9b5b3eeec96d271b679c87b780a856faa9ce8ebfdb395f16660efdafc1,0x514906fc121c7878424a5c928cad1852cc545892,0x7224d1965f85572750a7bfb6845759de52a8b76a,"88.309566345551187368","$10305.94"
0x2d05bf9b5b3eeec96d271b679c87b780a856faa9ce8ebfdb395f16660efdafc1,0x514906fc121c7878424a5c928cad1852cc545892,0x7224d1965f85572750a7bfb6845759de52a8b76a,"10,387.262006","$10395.59"
0x794ad38fea3e836d924c7ab07b21d87474b02f432804e27f66119245461d5645,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xcd7989894bc033581532d2cd88da5db0a4b12859,"185.979671865805049155","$1693.71"
0x794ad38fea3e836d924c7ab07b21d87474b02f432804e27f66119245461d5645,0xcd7989894bc033581532d2cd88da5db0a4b12859,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.07198103","$1664.35"
0x5f2fa1bd5ea4e79c6470ac59fabd70fde7d51e11f1cfa530e4065fb8aeac8f1e,0x660802fc641b154aba66a62137e71f331b6d787a,0x7224d1965f85572750a7bfb6845759de52a8b76a,"185.979671865805049155","$1693.71"
0xebb76230428c910ffc1b37b9f5d444d4b1d182024736f032cf4e0ce0d8c11c25,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,"","na"
0xebb76230428c910ffc1b37b9f5d444d4b1d182024736f032cf4e0ce0d8c11c25,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,0xcdd2bd61d07b8d42843175dd097a4858a8f764e7,"","na"
0xebb76230428c910ffc1b37b9f5d444d4b1d182024736f032cf4e0ce0d8c11c25,0xcdd2bd61d07b8d42843175dd097a4858a8f764e7,0xebc44681c125d63210a33d30c55fd3d37762675b,"6.237857","$6.24"
0xebb76230428c910ffc1b37b9f5d444d4b1d182024736f032cf4e0ce0d8c11c25,0xcdd2bd61d07b8d42843175dd097a4858a8f764e7,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,"1,241.333483","$1242.33"
0xebb76230428c910ffc1b37b9f5d444d4b1d182024736f032cf4e0ce0d8c11c25,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,0x7224d1965f85572750a7bfb6845759de52a8b76a,"1,241.333483","$1242.33"
0x5bfe3e3893c7a5242642e97f38975129c2324398c93dd1645fcaaca55697e538,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,"","na"
0x5bfe3e3893c7a5242642e97f38975129c2324398c93dd1645fcaaca55697e538,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,0x8438d64da58772e9f7fceaa1506ba300f935abbd,"","na"
0x5bfe3e3893c7a5242642e97f38975129c2324398c93dd1645fcaaca55697e538,0x8438d64da58772e9f7fceaa1506ba300f935abbd,0xebc44681c125d63210a33d30c55fd3d37762675b,"1.035733","$1.04"
0x5bfe3e3893c7a5242642e97f38975129c2324398c93dd1645fcaaca55697e538,0x8438d64da58772e9f7fceaa1506ba300f935abbd,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,"206.11081","$206.28"
0x5bfe3e3893c7a5242642e97f38975129c2324398c93dd1645fcaaca55697e538,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,0x7224d1965f85572750a7bfb6845759de52a8b76a,"206.11081","$206.28"
0xaaa3f19d57ebef5ad789a0e6093ee9736c37c5f86947327fbdc56f3ded2894e3,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xe7c9c188138f7d70945d420d75f8ca7d8ab9c700,"0",""
0x2d421045d0aab53a66d32a2e10345e49b26bc48e0082bee9067dfbf5775bd891,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xcdd2bd61d07b8d42843175dd097a4858a8f764e7,"0",""
0xb75eabe8c68e031513aac69a9b26e7749c650764c668d2a07891ba5165e72b6a,0x9e7a4f7e4211c0ce4809ce06b9dda6b95254baac,0x7224d1965f85572750a7bfb6845759de52a8b76a,"","na"
0xb75eabe8c68e031513aac69a9b26e7749c650764c668d2a07891ba5165e72b6a,0xcdd2bd61d07b8d42843175dd097a4858a8f764e7,0x7224d1965f85572750a7bfb6845759de52a8b76a,"12,531.866819939680634172 ","na"
0xb75eabe8c68e031513aac69a9b26e7749c650764c668d2a07891ba5165e72b6a,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xcdd2bd61d07b8d42843175dd097a4858a8f764e7,"12,531.866819939680634172 ","na"
0xb75eabe8c68e031513aac69a9b26e7749c650764c668d2a07891ba5165e72b6a,0xcdd2bd61d07b8d42843175dd097a4858a8f764e7,0x0000000000000000000000000000000000000000,"12,531.866819939680634172 ","na"
0xb75eabe8c68e031513aac69a9b26e7749c650764c668d2a07891ba5165e72b6a,0xcdd2bd61d07b8d42843175dd097a4858a8f764e7,0x7224d1965f85572750a7bfb6845759de52a8b76a,"","na"
0xb75eabe8c68e031513aac69a9b26e7749c650764c668d2a07891ba5165e72b6a,0xcdd2bd61d07b8d42843175dd097a4858a8f764e7,0x7224d1965f85572750a7bfb6845759de52a8b76a,"388.881221","$389.19"
0x566655c7fda25dc28e977487fdb3cd7b91840b2e5631f9adcb684117bdaa0e98,0xa249ee8255df0aa00a15262b16bca3efd66c3e4c,0x7224d1965f85572750a7bfb6845759de52a8b76a,"","na"
0x566655c7fda25dc28e977487fdb3cd7b91840b2e5631f9adcb684117bdaa0e98,0xa249ee8255df0aa00a15262b16bca3efd66c3e4c,0x7224d1965f85572750a7bfb6845759de52a8b76a,"599,109.094","$599152.97"
0x0e0fc314b477d74cc19335a8b958ead5f344c2b43e026598936789e469c20a37,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,"","na"
0x0e0fc314b477d74cc19335a8b958ead5f344c2b43e026598936789e469c20a37,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,0xcdd2bd61d07b8d42843175dd097a4858a8f764e7,"","na"
0x0e0fc314b477d74cc19335a8b958ead5f344c2b43e026598936789e469c20a37,0xcdd2bd61d07b8d42843175dd097a4858a8f764e7,0xebc44681c125d63210a33d30c55fd3d37762675b,"7.485778","$7.49"
0x0e0fc314b477d74cc19335a8b958ead5f344c2b43e026598936789e469c20a37,0xcdd2bd61d07b8d42843175dd097a4858a8f764e7,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,"1,489.669751","$1490.86"
0x0e0fc314b477d74cc19335a8b958ead5f344c2b43e026598936789e469c20a37,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,0x7224d1965f85572750a7bfb6845759de52a8b76a,"1,489.669751","$1490.86"
0x8a0d43340324be4d6f83a37076cf2e3ec6bd0022ce51a88879185e893d51fd90,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,"0",""
0xab08ae39019855a8f7d3bc6d918dcbe3e7143bfda2034c918f211e8fb3831a75,0xa249ee8255df0aa00a15262b16bca3efd66c3e4c,0x7224d1965f85572750a7bfb6845759de52a8b76a,"","na"
0x7c49c9995006d8b92fcaa0ff1994891c90a859c087091a72122e86f4d2c9435d,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,"","na"
0x7c49c9995006d8b92fcaa0ff1994891c90a859c087091a72122e86f4d2c9435d,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,"1,124.050139","$1124.87"
0x7c49c9995006d8b92fcaa0ff1994891c90a859c087091a72122e86f4d2c9435d,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,0xcdd2bd61d07b8d42843175dd097a4858a8f764e7,"","na"
0x7c49c9995006d8b92fcaa0ff1994891c90a859c087091a72122e86f4d2c9435d,0xb936525a77ba0529f6c0feab28f8b0ae6c0398c7,0xcdd2bd61d07b8d42843175dd097a4858a8f764e7,"1,001.528673","$1002.26"
